movieId,item_idx,title,genres
854,2710,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
2512,2711,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama
2864,2712,Splendor (1999),Comedy
2351,2713,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
3010,2714,Rosetta (1999),Drama
2440,2715,Another Day in Paradise (1998),Drama
3075,2716,Repulsion (1965),Thriller
2970,2717,Fitzcarraldo (1982),Adventure|Drama
3568,2718,Smiling Fish and Goat on Fire (1999),Drama
3241,2719,"Cup, The (Phörpa) (1999)",Comedy
680,2720,Alphaville (1965),Sci-Fi
1572,2721,Contempt (Le Mépris) (1963),Drama
3047,2722,Experience Preferred... But Not Essential (1982),Drama
3731,2723,Cutter's Way (1981),Drama|Thriller
3090,2724,Matewan (1987),Drama
1132,2725,Manon of the Spring (Manon des sources) (1986),Drama
3235,2726,Where the Buffalo Roam (1980),Comedy
2579,2727,Following (1998),Drama
3038,2728,"Face in the Crowd, A (1957)",Drama
669,2729,Aparajito (1956),Drama
970,2730,Beat the Devil (1954),Comedy|Drama
3559,2731,Limelight (1952),Drama
3547,2732,Prick Up Your Ears (1987),Drama
3281,2733,"Brandon Teena Story, The (1998)",Documentary
2271,2734,Permanent Midnight (1998),Drama
2590,2735,Hideous Kinky (1998),Drama
3127,2736,Holy Smoke (1999),Drama
1044,2737,Surviving Picasso (1996),Drama
3715,2738,Burglar (1987),Comedy
3041,2739,Meatballs Part II (1984),Comedy
3391,2740,Who's That Girl? (1987),Comedy
3144,2741,"Glass Bottom Boat, The (1966)",Comedy|Romance
31,2742,Dangerous Minds (1995),Drama
1825,2743,"Player's Club, The (1998)",Action|Drama
2475,2744,52 Pick-Up (1986),Action|Mystery|Thriller
1323,2745,Amityville 3-D (1983),Horror
3449,2746,"Good Mother, The (1988)",Drama
2552,2747,My Boyfriend's Back (1993),Comedy
1482,2748,"Van, The (1996)",Comedy|Drama
2610,2749,Three Seasons (1999),Drama
483,2750,King of the Hill (1993),Drama
2493,2751,"Harmonists, The (1997)",Drama
3128,2752,"Map of the World, A (1999)",Drama
2994,2753,"City, The (1998)",Drama
621,2754,My Favorite Season (1993),Drama
388,2755,Boys Life (1995),Drama
1547,2756,Shiloh (1997),Children's|Drama
613,2757,Jane Eyre (1996),Drama|Romance
988,2758,Grace of My Heart (1996),Comedy|Drama
369,2759,Mrs. Parker and the Vicious Circle (1994),Drama
1397,2760,Bastard Out of Carolina (1996),Drama
2711,2761,My Life So Far (1999),Drama
1399,2762,Marvin's Room (1996),Drama
57,2763,Home for the Holidays (1995),Drama
2479,2764,Gloria (1999),Drama|Thriller
1811,2765,"Niagara, Niagara (1997)",Drama
2963,2766,Joe the King (1999),Crime|Drama
2679,2767,Finding North (1999),Drama|Romance
573,2768,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama
2276,2769,"Soldier's Daughter Never Cries, A (1998)",Drama
3008,2770,Last Night (1998),Thriller
685,2771,It's My Party (1995),Drama
3711,2772,Sarafina! (1992),Drama
1725,2773,"Education of Little Tree, The (1997)",Drama
301,2774,Picture Bride (1995),Drama|Romance
3839,2775,Phantasm IV, Oblivion (1998)
1062,2776,"Sunchaser, The (1996)",Drama
409,2777,Above the Rim (1994),Drama
761,2778,"Phantom, The (1996)",Adventure
547,2779,Surviving the Game (1994),Action|Adventure|Thriller
3810,2780,White Sands (1992),Drama|Thriller
2614,2781,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
504,2782,No Escape (1994),Action|Sci-Fi
1626,2783,Fire Down Below (1997),Action|Drama|Thriller
3886,2784,Steal This Movie! (2000),Drama
2894,2785,Romance (1999),Drama|Romance
776,2786,Babyfever (1994),Comedy|Drama
3909,2787,Woman on Top (2000),Comedy|Romance
137,2788,Man of the Year (1995),Documentary
747,2789,"Stupids, The (1996)",Comedy
2425,2790,"General, The (1998)",Crime
525,2791,"Saint of Fort Washington, The (1993)",Drama
488,2792,M. Butterfly (1993),Drama
1844,2793,Live Flesh (1997),Drama
3181,2794,Titus (1999),Drama
2768,2795,Stiff Upper Lips (1998),Comedy
725,2796,"Great White Hype, The (1996)",Comedy
2602,2797,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
2305,2798,Slam (1998),Drama
1105,2799,Children of the Corn IV, The Gathering (1996)
767,2800,"Grass Harp, The (1995)",Drama
3459,2801,Gothic (1986),Drama|Horror
1741,2802,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama
3796,2803,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
635,2804,"Family Thing, A (1996)",Comedy|Drama
1795,2805,"Callejón de los milagros, El (1995)",Drama
3031,2806,Repossessed (1990),Comedy
1503,2807,8 Heads in a Duffel Bag (1997),Comedy
1867,2808,Tarzan and the Lost City (1998),Action|Adventure
774,2809,Wend Kuuni (God's Gift) (1982),Drama
3867,2810,All the Rage (a.k.a. It's the Rage) (1999),Drama
495,2811,In the Realm of the Senses (Ai no corrida) (1976),Drama
2483,2812,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller
3158,2813,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2844,2814,"Minus Man, The (1999)",Drama|Mystery
67,2815,Two Bits (1995),Drama
3902,2816,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
1891,2817,"Ugly, The (1997)",Horror|Thriller
717,2818,Mouth to Mouth (Boca a boca) (1995),Comedy
1058,2819,Bitter Sugar (Azucar Amargo) (1996),Drama
80,2820,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
2624,2821,After Life (1998),Drama
3245,2822,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3532,2823,Freedom for Us (À nous la liberté ) (1931),Comedy
2585,2824,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
1796,2825,In God's Hands (1998),Action|Drama
632,2826,Land and Freedom (Tierra y libertad) (1995),War
1646,2827,Rocket Man (1997),Comedy
295,2828,"Pyromaniac's Love Story, A (1995)",Comedy|Romance
1550,2829,Trial and Error (1997),Comedy|Romance
27,2830,Now and Then (1995),Drama
3761,2831,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
2445,2832,At First Sight (1999),Drama
1874,2833,Still Breathing (1997),Comedy|Romance
3162,2834,Simpatico (1999),Comedy|Drama
2865,2835,Sugar Town (1999),Comedy
1854,2836,Kissing a Fool (1998),Comedy|Romance
2651,2837,Frankenstein Meets the Wolf Man (1943),Horror
1346,2838,Cat People (1982),Horror
354,2839,Cobb (1994),Drama
191,2840,"Scarlet Letter, The (1995)",Drama
430,2841,Calendar Girl (1993),Drama
3180,2842,Play it to the Bone (1999),Comedy|Drama
2889,2843,"Mystery, Alaska (1999)",Comedy
414,2844,"Air Up There, The (1994)",Comedy
433,2845,Clean Slate (1994),Comedy
1746,2846,Senseless (1998),Comedy
710,2847,Celtic Pride (1996),Comedy
174,2848,Jury Duty (1995),Comedy
2695,2849,"Boys, The (1997)",Drama
1642,2850,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
2589,2851,Friends & Lovers (1999),Comedy|Drama|Romance
3945,2852,Digimon, The Movie (2000)
3165,2853,Boiling Point (1993),Action|Drama
2307,2854,One Tough Cop (1998),Action|Drama
3653,2855,"Endless Summer, The (1966)",Documentary
2129,2856,"Saltmen of Tibet, The (1997)",Documentary
149,2857,Amateur (1994),Crime|Drama|Thriller
3947,2858,Get Carter (1971),Thriller
3149,2859,Diamonds (1999),Mystery
2785,2860,Tales of Terror (1962),Horror
1531,2861,Losing Chase (1996),Drama
1523,2862,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1427,2863,Turbulence (1997),Thriller
917,2864,"Little Princess, The (1939)",Children's|Drama
2809,2865,Love Stinks (1999),Comedy
2999,2866,Man of the Century (1999),Comedy
1317,2867,I'm Not Rappaport (1996),Comedy
1410,2868,"Evening Star, The (1996)",Comedy|Drama
119,2869,"Steal Big, Steal Little (1995)",Comedy
2151,2870,"Gods Must Be Crazy II, The (1989)",Comedy
3622,2871,"Twelve Chairs, The (1970)",Comedy
537,2872,Sirens (1994),Comedy|Drama
3496,2873,Madame Sousatzka (1988),Drama
3048,2874,Under the Rainbow (1981),Comedy
3695,2875,Toxic Avenger Part III," The Last Temptation of Toxie, The (1989)"
2286,2876,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
1857,2877,"Real Blonde, The (1997)",Comedy
1863,2878,Major League, Back to the Minors (1998)
2031,2879,"$1,000,000 Duck (1971)",Children's|Comedy
2051,2880,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
2032,2881,"Barefoot Executive, The (1971)",Children's|Comedy
444,2882,Even Cowgirls Get the Blues (1993),Comedy|Romance
2685,2883,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama
505,2884,North (1994),Comedy
1839,2885,My Giant (1998),Comedy
3042,2886,Meatballs III (1987),Comedy
3043,2887,Meatballs 4 (1992),Comedy
102,2888,Mr. Wrong (1996),Comedy
3804,2889,H.O.T.S. (1979),Comedy
131,2890,Frankie Starlight (1995),Drama|Romance
3161,2891,Onegin (1999),Drama
2345,2892,Desert Bloom (1986),Drama
3427,2893,Coogan's Bluff (1968),Crime
964,2894,Angel and the Badman (1947),Western
2900,2895,Monkey Shines (1988),Horror|Sci-Fi
1484,2896,"Daytrippers, The (1996)",Mystery
1076,2897,"Innocents, The (1961)",Thriller
3716,2898,Fatal Beauty (1987),Action|Crime
1471,2899,Boys Life 2 (1997),Drama
3187,2900,Trans (1998),Drama
1585,2901,Love Serenade (1996),Comedy
2964,2902,Julien Donkey-Boy (1999),Drama
570,2903,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama
1533,2904,"Promise, The (La Promesse) (1996)",Drama
263,2905,Ladybird Ladybird (1994),Drama
1664,2906,Nénette et Boni (1996),Drama
1150,2907,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1114,2908,"Funeral, The (1996)",Drama
662,2909,Fear (1996),Thriller
3343,2910,And God Created Woman (1988),Comedy|Drama|Romance
877,2911,Girls Town (1996),Drama
3562,2912,Committed (2000),Comedy|Drama
2569,2913,Among Giants (1998),Drama|Romance
3563,2914,Crow," Salvation, The (2000)"
3851,2915,I'm the One That I Want (2000),Comedy
2062,2916,"Governess, The (1998)",Drama|Romance
3050,2917,Light It Up (1999),Drama
2839,2918,West Beirut (West Beyrouth) (1998),Drama
2075,2919,Mephisto (1981),Drama|War
3544,2920,Shakes the Clown (1991),Comedy
128,2921,Jupiter's Wife (1994),Documentary
77,2922,Nico Icon (1995),Documentary
751,2923,Careful (1992),Comedy
958,2924,Lady of Burlesque (1943),Comedy|Mystery
3221,2925,"Draughtsman's Contract, The (1982)",Drama
3577,2926,Two Moon Juction (1988),Drama
2008,2927,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir
3854,2928,Aimée & Jaguar (1999),Drama|Romance
811,2929,"Bewegte Mann, Der (1994)",Comedy
3830,2930,Psycho Beach Party (2000),Comedy|Horror|Thriller
2897,2931,And the Ship Sails On (E la nave va) (1984),Comedy|War
1508,2932,Traveller (1997),Drama
250,2933,Heavyweights (1994),Children's|Comedy
3734,2934,Prince of the City (1981),Drama
844,2935,"Story of Xinghua, The (1993)",Drama
3171,2936,Room at the Top (1959),Drama
1423,2937,Hearts and Minds (1996),Drama
3215,2938,Voyage of the Damned (1976),Drama
3222,2939,Carmen (1984),Drama
3586,2940,"Idolmaker, The (1980)",Drama
3714,2941,Clara's Heart (1988),Drama
2704,2942,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
3139,2943,Tarzan the Fearless (1933),Action|Adventure
1382,2944,Marked for Death (1990),Action|Drama
2477,2945,Firewalker (1986),Adventure
3732,2946,"Fury, The (1978)",Horror
2902,2947,Psycho II (1983),Horror|Thriller
2655,2948,Howling II, Your Sister Is a Werewolf (1985)
3487,2949,"Dorado, El (1967)",Western
3367,2950,"Devil's Brigade, The (1968)",War
210,2951,Wild Bill (1995),Western
2627,2952,Endurance (1998),Documentary|Drama
3667,2953,Rent-A-Cop (1988),Action|Comedy
1134,2954,Johnny 100 Pesos (1993),Action|Drama
1870,2955,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
2751,2956,From the Hip (1987),Comedy
3765,2957,"Hot Spot, The (1990)",Drama|Romance
3572,2958,Carnosaur (1993),Horror|Sci-Fi
619,2959,Ed (1996),Comedy
2799,2960,Problem Child 2 (1991),Comedy
2848,2961,Othello (1952),Drama
1598,2962,Desperate Measures (1998),Crime|Drama|Thriller
841,2963,Eyes Without a Face (1959),Horror
2784,2964,"Masque of the Red Death, The (1964)",Horror
1330,2965,April Fool's Day (1986),Comedy|Horror
2740,2966,"Kindred, The (1986)",Horror
3058,2967,"Ape, The (1940)",Horror|Sci-Fi
3351,2968,Two Thousand Maniacs! (1964),Horror
2636,2969,"Mummy's Ghost, The (1944)",Horror
2992,2970,Rawhead Rex (1986),Horror|Thriller
3838,2971,Phantasm III, Lord of the Dead (1994)
3833,2972,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
3692,2973,Class of Nuke 'Em High (1986),Comedy|Horror
3021,2974,"Funhouse, The (1981)",Horror
3488,2975,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3573,2976,Carnosaur 2 (1995),Horror|Sci-Fi
2903,2977,Psycho III (1986),Horror|Thriller
1335,2978,Blood Beach (1981),Action|Horror
3931,2979,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
2095,2980,"Shaggy D.A., The (1976)",Children's|Comedy
3339,2981,Cross of Iron (1977),War
2362,2982,Glen or Glenda (1953),Drama
2388,2983,Steam, The Turkish Bath (Hamam) (1997)
3569,2984,"Idiots, The (Idioterne) (1998)",Comedy|Drama
834,2985,Phat Beach (1996),Comedy
652,2986,"301, 302 (1995)",Mystery
3777,2987,Nekromantik (1987),Comedy|Horror
755,2988,Kim (1950),Children's|Drama
882,2989,"Trigger Effect, The (1996)",Drama|Thriller
3345,2990,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
2886,2991,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
1496,2992,Anna Karenina (1997),Drama|Romance
656,2993,Eddie (1996),Comedy
1695,2994,Artemisia (1997),Drama
600,2995,Love and a .45 (1994),Thriller
3335,2996,Jail Bait (1954),Crime|Drama
2868,2997,Fright Night Part II (1989),Horror
2855,2998,Nightmares (1983),Horror
1989,2999,Prom Night III, The Last Kiss (1989)
1990,3000,Prom Night IV, Deliver Us From Evil (1992)
3119,3001,Bay of Blood (Reazione a catena) (1971),Horror
3344,3002,Blood Feast (1963),Horror
3651,3003,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
1165,3004,"Bloody Child, The (1996)",Drama|Thriller
3346,3005,Color Me Blood Red (1965),Horror
3490,3006,Horror Express (1972),Horror
2545,3007,Relax... It's Just Sex (1998),Comedy
3318,3008,Deterrence (1998),Thriller
1743,3009,Arguing the World (1996),Documentary
1002,3010,Ed's Next Move (1996),Comedy
3372,3011,"Bridge at Remagen, The (1969)",Action|War
865,3012,Small Faces (1995),Drama
3531,3013,All the Vermeers in New York (1990),Comedy|Drama|Romance
2446,3014,In Dreams (1999),Thriller
840,3015,House Arrest (1996),Comedy
867,3016,Carpool (1996),Comedy|Crime
3669,3017,Stay Tuned (1992),Comedy
1822,3018,Meet the Deedles (1998),Children's|Comedy
1679,3019,Chairman of the Board (1998),Comedy
3645,3020,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
1164,3021,Two or Three Things I Know About Her (1966),Drama
1362,3022,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
3446,3023,Funny Bones (1995),Comedy
681,3024,Clean Slate (Coup de Torchon) (1981),Crime
1332,3025,"Believers, The (1987)",Horror|Thriller
2464,3026,Trick or Treat (1986),Horror
3276,3027,Gun Shy (2000),Comedy
3310,3028,"Kid, The (1921)",Action
3133,3029,Go West (1925),Comedy
3781,3030,Shaft in Africa (1973),Action|Crime
3665,3031,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
343,3032,"Baby-Sitters Club, The (1995)",Children's
484,3033,Lassie (1994),Adventure|Children's
1826,3034,Barney's Great Adventure (1998),Adventure|Children's
2219,3035,Murder! (1930),Mystery|Thriller
2256,3036,Parasite (1982),Horror|Sci-Fi
726,3037,Last Dance (1996),Drama
2237,3038,Without Limits (1998),Drama
3106,3039,Come See the Paradise (1990),Drama|Romance
331,3040,Tom & Viv (1994),Drama
2386,3041,Jerry Springer, Ringmaster (1998)
3445,3042,Eyes of Laura Mars (1978),Mystery|Thriller
375,3043,Safe Passage (1994),Drama
3289,3044,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2521,3045,Airport 1975 (1974),Drama
1039,3046,Synthetic Pleasures (1995),Documentary
1163,3047,Mina Tannenbaum (1994),Drama
2825,3048,Rosie (1998),Drama
3894,3049,Solas (1999),Drama
2673,3050,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
2933,3051,"Fire Within, The (Le Feu Follet) (1963)",Drama
2843,3052,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
1384,3053,"Substance of Fire, The (1996)",Drama
722,3054,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
3239,3055,Isn't She Great? (2000),Comedy
3240,3056,"Big Tease, The (1999)",Comedy
1798,3057,Hush (1998),Thriller
243,3058,Gordy (1995),Comedy
470,3059,House Party 3 (1994),Comedy
1525,3060,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
1490,3061,B*A*P*S (1997),Comedy
2175,3062,Déjà Vu (1997),Drama|Romance
1511,3063,A Chef in Love (1996),Comedy
2620,3064,This Is My Father (1998),Drama|Romance
1651,3065,Telling Lies in America (1997),Drama
1791,3066,Twilight (1998),Crime|Drama
2885,3067,Guinevere (1999),Drama|Romance
1351,3068,Blood & Wine (1997),Drama
75,3069,Big Bully (1996),Comedy|Drama
1006,3070,"Chamber, The (1996)",Drama
997,3071,Caught (1996),Drama|Thriller
422,3072,Blink (1994),Thriller
2293,3073,Shadrach (1998),Drama
3183,3074,"Third Miracle, The (1999)",Drama
2281,3075,Monument Ave. (1998),Crime
335,3076,"Underneath, The (1995)",Mystery|Thriller
1067,3077,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
2400,3078,Prancer (1989),Children's|Drama
2733,3079,Vibes (1988),Adventure|Comedy
1153,3080,Raw Deal (1948),Film-Noir
1383,3081,Adrenalin, Fear the Rush (1996)
49,3082,When Night Is Falling (1995),Drama|Romance
2810,3083,Perfect Blue (1997),Animation|Mystery
1749,3084,"Leading Man, The (1996)",Romance
939,3085,"Reluctant Debutante, The (1958)",Comedy|Drama
3670,3086,"Story of G.I. Joe, The (1945)",War
1817,3087,No Looking Back (1998),Comedy|Drama|Romance
124,3088,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama
1773,3089,Tokyo Fist (1995),Action|Drama
1659,3090,Hurricane Streets (1998),Drama
228,3091,Destiny Turns on the Radio (1995),Comedy
283,3092,New Jersey Drive (1995),Crime|Drama
478,3093,Jimmy Hollywood (1994),Comedy
2767,3094,Illuminata (1998),Comedy
2298,3095,Strangeland (1998),Thriller
881,3096,First Kid (1996),Children's|Comedy
3626,3097,8 1/2 Women (1999),Comedy
807,3098,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
2055,3099,Hot Lead and Cold Feet (1978),Comedy|Western
2896,3100,Alvarez Kelly (1966),Western
1906,3101,Mr. Jealousy (1997),Comedy|Romance
96,3102,In the Bleak Midwinter (1995),Comedy
2063,3103,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance
3817,3104,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
1406,3105,"Cérémonie, La (1995)",Drama
1149,3106,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama
2853,3107,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
1341,3108,Burnt Offerings (1976),Horror
2754,3109,Deadtime Stories (1987),Horror
2465,3110,Deadly Friend (1986),Horror
3637,3111,Vagabond (Sans toit ni loi) (1985),Drama
746,3112,Force of Evil (1948),Film-Noir
2618,3113,"Castle, The (1997)",Comedy
3374,3114,Daughters of the Dust (1992),Drama
106,3115,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama
1809,3116,Hana-bi (1997),Comedy|Crime|Drama
705,3117,Cosi (1996),Comedy
1455,3118,Hotel de Love (1996),Comedy|Romance
2715,3119,"Velocity of Gary, The (1998)",Comedy|Romance
1758,3120,Dangerous Beauty (1998),Drama
2837,3121,Bedrooms & Hallways (1998),Comedy|Romance
828,3122,"Adventures of Pinocchio, The (1996)",Adventure|Children's
626,3123,"Thin Line Between Love and Hate, A (1996)",Comedy
1865,3124,Wild Man Blues (1998),Documentary
3739,3125,Trouble in Paradise (1932),Comedy|Romance
3293,3126,Conceiving Ada (1997),Drama|Sci-Fi
2179,3127,Topaz (1969),Thriller
3912,3128,Beautiful (2000),Comedy|Drama
2074,3129,"Night Porter, The (Il Portiere di notte) (1974)",Drama
1538,3130,Second Jungle Book," Mowgli & Baloo, The (1997)"
2044,3131,"Devil and Max Devlin, The (1981)",Comedy
3691,3132,Private School (1983),Comedy
1336,3133,Body Parts (1991),Horror
2982,3134,"Guardian, The (1990)",Horror|Thriller
2854,3135,Don't Look in the Basement! (1973),Horror
3428,3136,"Champ, The (1979)",Drama
2737,3137,Assassination (1987),Action
2847,3138,Only Angels Have Wings (1939),Drama
3832,3139,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
2326,3140,Shattered Image (1998),Drama|Thriller
3721,3141,Trixie (1999),Comedy
2128,3142,Safe Men (1998),Comedy
3790,3143,Groove (2000),Drama
2275,3144,Six-String Samurai (1998),Action|Adventure|Sci-Fi
1113,3145,"Associate, The (1996)",Comedy
1133,3146,Talking About Sex (1994),Comedy|Drama
1837,3147,"Odd Couple II, The (1998)",Comedy
347,3148,Bitter Moon (1992),Drama
1720,3149,Time Tracers (1995),Action|Adventure|Sci-Fi
1440,3150,Amos & Andrew (1993),Comedy
2931,3151,Time of the Gypsies (Dom za vesanje) (1989),Drama
578,3152,"Hour of the Pig, The (1993)",Drama|Mystery
3410,3153,Soft Fruit (1999),Comedy|Drama
411,3154,You So Crazy (1994),Comedy
658,3155,Billy's Holiday (1995),Drama
2911,3156,"Grandfather, The (El Abuelo) (1998)",Drama
3892,3157,Anatomy (Anatomie) (2000),Horror
3368,3158,"Big Country, The (1958)",Romance|Western
3122,3159,Santa Fe Trail (1940),Drama|Romance|Western
3143,3160,Hell in the Pacific (1968),Drama|War
2481,3161,My Name Is Joe (1998),Drama|Romance
2342,3162,Hard Core Logo (1996),Comedy
2201,3163,"Paradine Case, The (1947)",Drama
1656,3164,Swept from the Sea (1997),Romance
1000,3165,Curdled (1996),Crime
1312,3166,Female Perversions (1996),Drama
212,3167,Bushwhacked (1995),Comedy
56,3168,Kids of the Round Table (1995),Adventure|Children's|Fantasy
121,3169,"Boys of St. Vincent, The (1993)",Drama
1412,3170,Some Mother's Son (1996),Drama
462,3171,"Good Man in Africa, A (1994)",Action|Adventure
3648,3172,"Abominable Snowman, The (1957)",Horror|Sci-Fi
1893,3173,Beyond Silence (1996),Drama
2586,3174,"Goodbye, Lover (1999)",Comedy|Crime|Thriller
716,3175,Switchblade Sisters (1975),Crime
1579,3176,For Ever Mozart (1996),Drama
37,3177,Across the Sea of Time (1995),Documentary
2522,3178,Airport '77 (1977),Drama
2487,3179,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
3900,3180,Crime and Punishment in Suburbia (2000),Comedy|Drama
2056,3181,In Search of the Castaways (1962),Adventure|Children's
2131,3182,Autumn Sonata (Höstsonaten ) (1978),Drama
1056,3183,Jude (1996),Drama
1447,3184,Gridlock'd (1997),Crime
2850,3185,Public Access (1993),Drama|Thriller
3805,3186,Knightriders (1981),Action|Adventure|Drama
2778,3187,Never Talk to Strangers (1995),Thriller
731,3188,Heaven's Prisoners (1996),Mystery|Thriller
61,3189,Eye for an Eye (1996),Drama|Thriller
103,3190,Unforgettable (1996),Thriller
1501,3191,Keys to Tulsa (1997),Crime
1903,3192,Hav Plenty (1997),Comedy
2834,3193,"Very Thought of You, The (1998)",Comedy|Romance
2486,3194,24-hour Woman (1998),Drama
270,3195,Love Affair (1994),Drama|Romance
200,3196,"Tie That Binds, The (1995)",Thriller
2158,3197,Henry," Portrait of a Serial Killer, Part 2 (1996)"
3737,3198,Lonely Are the Brave (1962),Drama|Western
1899,3199,Passion in the Desert (1998),Adventure|Drama
3875,3200,"Devil Rides Out, The (1968)",Horror
1087,3201,Madame Butterfly (1995),Musical
2743,3202,Native Son (1986),Drama
114,3203,Margaret's Museum (1995),Drama
3940,3204,"Slumber Party Massacre III, The (1990)",Horror
443,3205,"Endless Summer 2, The (1994)",Documentary
1853,3206,Alan Smithee Film," Burn Hollywood Burn, An (1997)"
2227,3207,"Lodger, The (1926)",Thriller
2753,3208,"Bedroom Window, The (1987)",Thriller
992,3209,"Rich Man's Wife, The (1996)",Thriller
2211,3210,Secret Agent (1936),Thriller
3313,3211,Class Reunion (1982),Comedy
3442,3212,Band of the Hand (1986),Action
2164,3213,Surf Nazis Must Die (1987),Drama
3291,3214,Trois (2000),Thriller
3632,3215,Monsieur Verdoux (1947),Comedy
3314,3216,"Big Trees, The (1952)",Action|Drama
3775,3217,Make Mine Music (1946),Animation|Children's|Musical
3611,3218,Saludos Amigos (1943),Animation|Children's|Comedy
3759,3219,Fun and Fancy Free (1947),Animation|Children's|Musical
888,3220,Land Before Time III, The Time of the Great Giving (1995)
1570,3221,Tetsuo II, Body Hammer (1992)
2658,3222,"Flying Saucer, The (1950)",Sci-Fi
3878,3223,X, The Unknown (1956)
3848,3224,Silent Fall (1994),Drama|Thriller
402,3225,Open Season (1996),Comedy
3137,3226,"Sea Wolves, The (1980)",Action|War
1558,3227,Sudden Manhattan (1996),Comedy
2631,3228,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
297,3229,Panther (1995),Drama
1565,3230,Head Above Water (1996),Comedy|Thriller
576,3231,Fausto (1993),Comedy
3588,3232,"King of Marvin Gardens, The (1972)",Crime|Drama
1549,3233,Rough Magic (1995),Drama|Romance
1692,3234,Alien Escape (1995),Horror|Sci-Fi
1168,3235,Bad Moon (1996),Horror
3862,3236,About Adam (2000),Comedy
3140,3237,"Three Ages, The (1923)",Comedy
2869,3238,"Separation, The (La Séparation) (1994)",Drama
2892,3239,New Rose Hotel (1998),Action|Drama
3866,3240,Sunset Strip (2000),Comedy
3891,3241,Turn It Up (2000),Crime|Drama
3899,3242,Circus (2000),Comedy
3944,3243,Bootmen (2000),Comedy|Drama
1026,3244,So Dear to My Heart (1949),Children's|Drama
3025,3245,Rough Night in Jericho (1967),Western
3407,3246,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
1170,3247,Best of the Best 3, No Turning Back (1995)
304,3248,Roommates (1995),Comedy|Drama
3463,3249,Last Resort (1994),Comedy
2452,3250,Gate II," Trespassers, The (1990)"
2842,3251,Best Laid Plans (1999),Crime|Drama
3223,3252,"Zed & Two Noughts, A (1985)",Drama
3378,3253,"Ogre, The (Der Unhold) (1996)",Drama
1846,3254,Nil By Mouth (1997),Drama
1567,3255,"Last Time I Committed Suicide, The (1997)",Drama
136,3256,From the Journals of Jean Seberg (1995),Documentary
3232,3257,Seven Chances (1925),Comedy
386,3258,S.F.W. (1994),Drama
